FLOW_ID,SOURCE_IP,SOURCE_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,TIMESTAMP,LABEL,FLOW_DURATION,TOTAL_FWD_PACKETS,TOTAL_BACKWARD_PACKETS,TOTAL_LENGTH_OF_FWD_PACKETS,TOTAL_LENGTH_OF_BWD_PACKETS,FLOW_BYTES_S,FLOW_PACKETS_S,AVERAGE_PACKET_SIZE
192.168.0.123:58260 => 5.9.72.90:443,192.168.0.123,58260,5.9.72.90,443,6,1679308238.046987,rtv21,3.287927,93,93,6668,0,2028.025561394763326558040978,28.28529952155263787790908983,71.6989247311828
192.168.0.123:58261 => 5.9.72.90:443,192.168.0.123,58261,5.9.72.90,443,6,1679308238.047145,rtv21,3.294032,61,61,7313,0,2220.075579107913948619806972,18.51833861966125404974815059,119.88524590163935
5.9.72.90:443 => 192.168.0.123:58261,5.9.72.90,443,192.168.0.123,58261,6,1679308238.091238,rtv21,3.249782,189,189,265791,0,81787.33219643656097547466261,58.15774719658118606109579043,1406.3015873015872
5.9.72.90:443 => 192.168.0.123:58260,5.9.72.90,443,192.168.0.123,58260,6,1679308238.091245,rtv21,3.243552,633,633,406336,0,125275.0071526524008247748148,195.1564211087104507650871637,641.9210110584518
192.168.0.123:58263 => 5.9.72.90:443,192.168.0.123,58263,5.9.72.90,443,6,1679308238.787832,rtv21,2.553313,25,25,4356,0,1706.018807721575850669306897,9.791200687107299418441843989,174.24
192.168.0.123:58264 => 5.9.72.90:443,192.168.0.123,58264,5.9.72.90,443,6,1679308238.788404,rtv21,2.536214,60,60,7467,0,2944.152189050293074638023448,23.65730967497222237555663678,124.45
192.168.0.123:58265 => 5.9.72.90:443,192.168.0.123,58265,5.9.72.90,443,6,1679308238.788591,rtv21,2.550486,60,60,8035,0,3150.379966798484680958844706,23.52492819015669954667463378,133.91666666666666
192.168.0.123:58266 => 5.9.72.90:443,192.168.0.123,58266,5.9.72.90,443,6,1679308238.788779,rtv21,2.549222,23,23,2974,0,1166.630446465627552249274485,9.022360547649439711409990970,129.30434782608697
5.9.72.90:443 => 192.168.0.123:58264,5.9.72.90,443,192.168.0.123,58264,6,1679308238.837621,rtv21,2.486894,311,311,438679,0,176396.3401737267450884516992,125.0555914325258736399701797,1410.5434083601285
5.9.72.90:443 => 192.168.0.123:58263,5.9.72.90,443,192.168.0.123,58263,6,1679308238.839654,rtv21,2.501375,49,49,58654,0,23448.70321323272200289840588,19.58922592574084253660486732,1197.0204081632653
5.9.72.90:443 => 192.168.0.123:58265,5.9.72.90,443,192.168.0.123,58265,6,1679308238.846521,rtv21,2.492491,175,175,243511,0,97697.84524798685331260975466,70.21088541543379695252660892,1391.4914285714285
5.9.72.90:443 => 192.168.0.123:58266,5.9.72.90,443,192.168.0.123,58266,6,1679308238.849391,rtv21,2.488512,47,47,58402,0,23468.64310881362034822415966,18.88678857084072731013553481,1242.595744680851
