FLOW_ID,SOURCE_IP,SOURCE_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,TIMESTAMP,LABEL,FLOW_DURATION,TOTAL_FWD_PACKETS,TOTAL_BACKWARD_PACKETS,TOTAL_LENGTH_OF_FWD_PACKETS,TOTAL_LENGTH_OF_BWD_PACKETS,FLOW_BYTES_S,FLOW_PACKETS_S,AVERAGE_PACKET_SIZE
10.1.215.139:64142 => 188.114.96.7:443,10.1.215.139,64142,188.114.96.7,443,6,1680736570.484105,gazetametro,1.694492,8,8,1009,0,595.4586979460510878776648105,4.721178972813090885055816138,126.125
10.1.215.139:64143 => 188.114.96.7:443,10.1.215.139,64143,188.114.96.7,443,6,1680736570.485385,gazetametro,1.686196,53,53,7942,0,4710.009986976602957188844002,31.43169595942583187245136390,149.8490566037736
188.114.96.7:443 => 10.1.215.139:64143,188.114.96.7,443,10.1.215.139,64143,6,1680736570.519324,gazetametro,1.652046,108,108,122148,0,73937.40852252298059497132646,65.37348233644825870466076610,1131.0
188.114.96.7:443 => 10.1.215.139:64142,188.114.96.7,443,10.1.215.139,64142,6,1680736570.524750,gazetametro,1.653615,6,6,2972,0,1797.274456267027089135016313,3.628414110902477299734218666,495.3333333333333
