FLOW_ID,SOURCE_IP,SOURCE_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,TIMESTAMP,LABEL,FLOW_DURATION,TOTAL_FWD_PACKETS,TOTAL_BACKWARD_PACKETS,TOTAL_LENGTH_OF_FWD_PACKETS,TOTAL_LENGTH_OF_BWD_PACKETS,FLOW_BYTES_S,FLOW_PACKETS_S,AVERAGE_PACKET_SIZE
192.168.178.41:56600 => 172.67.172.175:443,192.168.178.41,56600,172.67.172.175,443,6,1679948023.011094,kosovarja-ks,1.290218,129,129,10301,0,7983.922096885952606458753482,99.98310363054925601720019408,79.85271317829458
192.168.178.41:56601 => 172.67.172.175:443,192.168.178.41,56601,172.67.172.175,443,6,1679948023.011165,kosovarja-ks,0.140686,7,7,957,0,6802.382610920773922067583128,49.75619464623345606528012738,136.71428571428572
172.67.172.175:443 => 192.168.178.41:56600,172.67.172.175,443,192.168.178.41,56600,6,1679948023.053480,kosovarja-ks,1.247748,202,202,269306,0,215833.6458964470389854361618,161.8916640219018583880719504,1333.1980198019803
172.67.172.175:443 => 192.168.178.41:56601,172.67.172.175,443,192.168.178.41,56601,6,1679948023.053488,kosovarja-ks,0.098248,5,5,2406,0,24489.04812311701001547105285,50.89162120348505822001465679,481.2
192.168.178.41:56613 => 172.67.172.175:443,192.168.178.41,56613,172.67.172.175,443,6,1679948023.251561,kosovarja-ks,1.056622,8,8,1049,0,992.7864458623803025112102531,7.571297966538648636882442349,131.125
172.67.172.175:443 => 192.168.178.41:56613,172.67.172.175,443,192.168.178.41,56613,6,1679948023.296275,kosovarja-ks,1.011833,5,5,992,0,980.3989393506635976490191563,4.941526912049715713956749780,198.4
